Sr_no,Username,Insta_Id,Profile_Id,Bio,Is_Business_Account,Email,Posts,Followers,Following,Business_Category_Name,Category_Name,FF_Ratio
111,sunitayogeshstudio,https://www.instagram.com/sunitayogeshstudio/,4811967783,#NAME?,FALSE,Null,453,24220,1383,Null,Interior Design Studio,17.51
112,rickendesai,https://www.instagram.com/rickendesai/,1369761634,Architecture | Interiors | Commercial | Hospitality | Travel,TRUE,Null,643,29082,1635,Creators & Celebrities,Photographer,17.79
113,true_________________,https://www.instagram.com/true_________________/,287430218,"Worldwide shipping.
📍Medellín-Colombia.",TRUE,Null,382,353529,92,Personal Goods & General Merchandise Stores,Clothing (Brand),3842.71
114,mattelsa,https://www.instagram.com/mattelsa/,187748854,"Envíos a todo el mundo 🚀
Wapp: 3005071000
Tel: 01 8000 41 37 57",TRUE,Null,1247,1981207,2,Personal Goods & General Merchandise Stores,Clothing (Brand),990603.5
115,postobonempresa,https://www.instagram.com/postobonempresa/,13605592288,"Cuenta oficial de la compañía líder en bebidas de Colombia, una empresa con 116 años de historia y un gran compromiso con el desarrollo del país.",TRUE,Null,842,29879,655,Personal Goods & General Merchandise Stores,Product/Service,45.62
116,rp_latam,https://www.instagram.com/rp_latam/,831159190,"Somos la comunidad publicitaria y bolsa de empleo más grande de Iberoamérica. Conoce nuestro ecosistema; @trabajosihay.la, @kampus_la y @sieslegal",FALSE,Null,13356,153926,3814,Null,Entrepreneur,40.36
117,toystyleofficial,https://www.instagram.com/toystyleofficial/,23482465,"Tons of Cool Stationery - 7 Free nail polish
🐰 Human & Animal Friendly 
🇨🇴 Proudly Colombian
🌎 Worldwide Shipping 
📍DEL ESTE 171-1/ L-S 10 am - 7 pm",FALSE,Null,6467,155814,4603,Null,Design & Fashion,33.85
118,andreagudelo,https://www.instagram.com/andreagudelo/,23224787,"🎨creativa ☀︎︎ autora de bienestar ☀︎︎ ser humano 
@mandalasparaelalma ✨💫🌙
@shop.andreagudelo  🛒
🖋𝚠𝚛𝚒𝚝𝚒𝚗𝚐 𝚊 𝚗𝚎𝚠 𝚋𝚘𝚘𝚔 📖📝",FALSE,Null,1965,246433,1859,Null,Author,132.56
119,danielavalondo,https://www.instagram.com/danielavalondo/,420606166,#NAME?,TRUE,Null,254,36098,1001,Home Services,Local Service,36.06
120,starbuckscol,https://www.instagram.com/starbuckscol/,1922136570,"Inspirar y nutrir el espíritu humano, una persona, una taza, una comunidad a la vez.
Orgullosamente sirviendo café 100% Colombiano",TRUE,Null,1875,168458,44,Personal Goods & General Merchandise Stores,Product/Service,3828.59
121,krishna_desaii,https://www.instagram.com/krishna_desaii/,1095961107,"📍Gujarat, India
“No beauty shines brighter than that of a good heart.”💫",FALSE,Null,54,3080,333,Null,None,9.25
122,juhiip13,https://www.instagram.com/juhiip13/,1502123504,"Fashion ❀ lifestyle ❀ travel 
💌Juhiip13@gmail.com
📍NJ",FALSE,Null,55,1425,888,Null,Personal Blog,1.6
123,fox_eylady,https://www.instagram.com/fox_eylady/,1696538881,"Wanna express emotions through art 🕊️
Not soft, shot shot shot shot lol
                  📍 Pune, Maharashtra.
BICCHU out now!!",FALSE,Null,206,4679,989,Null,Dancer,4.73
124,kathit__naik,https://www.instagram.com/kathit__naik/,1432522943,"🕉☯️♾️
Dancer🕺||Rapper 🧢||Actor 🎬🎭 ||Choreographer //𝕋𝔸𝕋ℍ𝕐𝔸
#adistudents
☯
OM NAMAH SHIVAY 🕉️",TRUE,Null,465,2752,1230,Creators & Celebrities,Dancer,2.24
125,vishcocity,https://www.instagram.com/vishcocity/,6930892975,"🇮🇳 • 🇺🇸
🎓UGA ‘20 🐾 
Mom to Dude, Peach, Trieste, Troy & @zoeytheaussiespitz   
Art page: @vish_art_city
Gracias por presionar el botón de traducción",FALSE,Null,77,2325,2170,Null,None,1.07
126,shreeya_0707,https://www.instagram.com/shreeya_0707/,3226868438,"Dentist🦷
ABVPDPU 🩺⚕️
I was created to create beautiful smiles 🤓
Food blogger 🥘 DM for Collaboration/ Invite
Wanderlust 🦋 Foodie 🍩Cancer ♋️ 
7th July🥂🎂",FALSE,Null,171,1566,935,Null,None,1.67
127,hashimrmerchant,https://www.instagram.com/hashimrmerchant/,3529229986,"Born in Pakistan 🇵🇰 Married My Dream Indian Girl 🇮🇳
Miracle Happened in UAE 🇦🇪
Food Blogger - Traveller - Banker - Vlogger
Check out my Vlog",FALSE,Null,290,10775,7311,Null,Blogger,1.47
128,shasha_thakur,https://www.instagram.com/shasha_thakur/,1638305254,"AGGRESSIVE EGOIST BY CIRCUMSTANCES
👻𝚂𝚗𝚊𝚙-𝚜𝚑𝚊𝚜𝚑𝚊_𝚝𝚑𝚊𝚔𝚞𝚛
📍 𝙶𝚘𝚛𝚊𝚔𝚑𝚙𝚞𝚛
𝙿𝚟𝚝- @mr.shashwat_",FALSE,Null,817,11120,4723,Null,None,2.35
129,_utkarsha_1997,https://www.instagram.com/_utkarsha_1997/,2458581699,"The goal isnt to be liked, its to be respected..👸",FALSE,Null,192,1104,748,Null,None,1.48
130,yash_munde,https://www.instagram.com/yash_munde/,3217788889,"•DPU⚕️
•Music Producer🎶 
•MD @vjmusicofficial 
•YouTube Link👇🏻
•YouTube channel-VJ Music",FALSE,Null,576,2938,1077,Null,None,2.73
131,sheetal_mahar_,https://www.instagram.com/sheetal_mahar_/,1334701260,,FALSE,Null,936,34907,251,Null,Artist,139.07
132,apoorvaaaabisht,https://www.instagram.com/apoorvaaaabisht/,16087888040,hi I like clothes (and posing apparently).,FALSE,Null,42,1362,927,Null,Personal Blog,1.47
133,mansimran_johal,https://www.instagram.com/mansimran_johal/,13286173294,"20 | She/Her
Med Undergrad",FALSE,Null,46,1137,1134,Null,None,1
134,sadyeworld,https://www.instagram.com/sadyeworld/,4156174092,"Official/Only Account📍
Because moments are all, we have 🧚
Snap- sadyeworld",FALSE,Null,657,312577,127,Null,Public Figure,2461.24
135,symrann.k,https://www.instagram.com/symrann.k/,6429383274,"Entrepreneur/Model
No matter what youre going through, theres a light at the end of the tunnel.🙏🏻
Twitter/symrann_kaur",TRUE,Null,992,1603539,99,Creators & Celebrities,Public Figure,16197.36
136,ashwitha4real,https://www.instagram.com/ashwitha4real/,336730540,,FALSE,Null,408,1338888,126,Null,Digital Creator,10626.1
137,nishanehanayak,https://www.instagram.com/nishanehanayak/,1259415150,"Creative growth: @itsonemedia 
Takatak ID: nishaneha",FALSE,Null,783,125354,38,Null,Actor,3298.79
138,ishajainv,https://www.instagram.com/ishajainv/,1654943190,"I am here to trust the process of life🦉 
My daily messages to you 💞 @manifestinyou21",FALSE,Null,214,104080,745,Null,Home,139.7
139,rheagurnanii,https://www.instagram.com/rheagurnanii/,1155791740,"Darling, don’t ever be too shy to dance your heart out💘
📧Mail for collaborations 
⬇️New youtube video",FALSE,Null,124,61498,926,Null,Dancer,66.41
140,anahitakaranjia,https://www.instagram.com/anahitakaranjia/,1224968991,Fun Grooves and Clean Movess 💃🏻,FALSE,Null,96,102073,390,Null,Artist,261.73
141,aarohishxrma,https://www.instagram.com/aarohishxrma/,8771839311,When the sun shines we shine together ☀️~,FALSE,Null,46,17649,266,Null,Dancer,66.35
142,anjalikapoor159,https://www.instagram.com/anjalikapoor159/,5515298852,"FITNESS/FASHION MODEL
➡️Yoga se hoga🧘‍♀ 🧘‍♀
➡️Gym Motivator 🏋‍♀ 🏋‍♀
#anjalikapoorfitness
Mail me ꜰᴏʀ ᴘᴀɪᴅ ꜱʜᴏᴏᴛ
𝔹𝕣𝕟𝕕 𝕒𝕞𝕓𝕤𝕕𝕠𝕣 
@invincible_in
🅈🄾🅄 🅃🅄🄱🄴",FALSE,Null,1114,642804,307,Null,Public Figure,2093.82
143,ronita_chakraborty,https://www.instagram.com/ronita_chakraborty/,2262615652,"Orphic | student | Grace 
Delhi 
This isn’t a dream it’s my reality
Paid collaboration available 
💛Snap:-ronita2207",FALSE,Null,249,146254,240,Null,Health/Beauty,609.39
144,bhavyaaasaini,https://www.instagram.com/bhavyaaasaini/,7443849365,"•✨M.O.O.D.Y✨•                                                              
•📍NEW DELHI•
•15•💫 
•Dm for collabs and promotions•",FALSE,Null,74,34421,242,Null,Public Figure,142.24
145,_.sunny_official,https://www.instagram.com/_.sunny_official/,29779155860,"🤎Co founder of Brownskin beauty &MUWU 🤎
  We all have magic inside us @nicksuu_official ❤
Kolkata 📍",FALSE,Null,116,85694,3,Null,None,28564.67
146,suhani__kapoor__,https://www.instagram.com/suhani__kapoor__/,38546091091,"GRATEFUL ❤️
Love creating content
Thrift page- @thrifting_suhani
Managed by @celebcentral.in 
Email for PAID Collaborations!!
YouTube video link ⬇️",FALSE,Null,177,38319,193,Null,Public Figure,198.54
147,mansiigulati,https://www.instagram.com/mansiigulati/,31863942747,"Oh,Hey there!
K-pop+Kdrama💜
@three.rifficgals 
       19y/o
       DU23",FALSE,Null,33,1271,430,Null,Blogger,2.96
148,ruhisarkar5_6,https://www.instagram.com/ruhisarkar5_6/,39385476647,"😈𝕚𝔽 𝕚𝕋 𝕚𝕊 𝐷𝑒𝑠𝑡𝑟𝑜𝑦𝑖𝑛𝑔 𝕐𝕠𝕦,
𝕋𝕙𝕖𝕟 𝕚𝕋 𝕚𝕊 𝑁𝑂𝑇 𝐿𝑂𝑉𝐸,,,,
𝕄𝕐 𝐷𝐸𝐴𝑅....🖤🖤
🦋𝐴𝑐𝑡 𝐿𝑖𝑘𝑒 𝑎 𝕃𝕒𝕕𝕪,,
𝕋𝕙𝕚𝕟𝕜 𝐿𝑖𝑘𝑒 𝑎 𝔻𝕆ℕ🖤
Go guys follow me on MX👇 and show some love",FALSE,Null,41,14055,158,Null,Video Creator,88.96
149,khushigadekar11,https://www.instagram.com/khushigadekar11/,38698889782,"Dancer💃💃💃
Actor😊
Apna time ayega🕛🕧🕐
Papas princess 👸
Mamas Life👩‍👧
Mail- drgadekarsachin@gmail.com
Dreams big , bigger and .....",TRUE,Null,348,17313,28,Creators & Celebrities,Video Creator,618.32
150,vichare_aakash,https://www.instagram.com/vichare_aakash/,1389164341,Civil Engineer| Passionate @dance❤️|Profession Teacher|Autodesk Trainer| Sanskrit Linguistic 💭|Blogging @gourmetsblog,FALSE,Null,176,1562,1167,Null,None,1.34
151,blisfullll___,https://www.instagram.com/blisfullll___/,4051078226,"MTV Forbidden Angel- Season 1, Every Friday,10 pm
Engineer | Model
📍Mumbai, India
📸 Dm for shoots/ collaborations",TRUE,Null,168,5197,1262,Creators & Celebrities,Fashion Model,4.12
152,ojus_apsit,https://www.instagram.com/ojus_apsit/,2981175114,"OJUS OP ❤️✨
Intercollegiate Cultural & Sports Fest, conducted by students of @apsit_thane",TRUE,Null,217,1824,19,Local Events,Festival,96
153,kunaljadhav0708_,https://www.instagram.com/kunaljadhav0708_/,1777035643,"22
You loved me once, you can love me again.👀❤
Footballer⚽️❤️
SC - kunaljadhav7899",FALSE,Null,105,2482,1801,Null,None,1.38
154,rxddhxx,https://www.instagram.com/rxddhxx/,4361812276,"Happy Soul 🤍💫
•21•",FALSE,Null,136,1246,701,Null,None,1.78
155,thakur__vishu_00,https://www.instagram.com/thakur__vishu_00/,44534490466,"Cake murder 31 October ❤️
7teen🔥
Much attitude 👿
Smiley girl😊
Selfie queen👑
Being cute😍note fake😎",FALSE,Null,44,3870,103,Null,Artist,37.57
156,_prettylittleliar__17,https://www.instagram.com/_prettylittleliar__17/,47088640466,"Yup, Im just another Instagram Creator💞
Tell your dog I said hi❤️🐶
Brown and Proud &💥",FALSE,Null,341,23461,21,Null,Digital Creator,1117.19
157,shanayasharma369,https://www.instagram.com/shanayasharma369/,45812506941,👉Cal me shonaya😍👉Birthday Bash🎂🎂28April😘😘👉10+👉Home Town 🏠Ghaziabad 👉I love Dance💃💃💃👉i like My cute Smile ❤️❤️,FALSE,Null,105,18466,15,Null,Video Creator,1231.07
158,taniisha.02,https://www.instagram.com/taniisha.02/,5371658459,"🔹Turning my dreams into vision and my vision into reality
🔹Kolkata
🔹Fashion | Beauty | Lifestyle 
🔹DM for collabs
🔹New Video 👇",FALSE,Null,124,5947,147,Null,Digital Creator,40.46
159,suchitashivankar5,https://www.instagram.com/suchitashivankar5/,46851926834,"Dream•Hope•Believe 
Pune/Nagpur📍
Dm for Collab💌",FALSE,Null,22,4496,243,Null,Actor,18.5
160,nikki.marwaha,https://www.instagram.com/nikki.marwaha/,3616181364,,FALSE,Null,16,5127,314,Null,Just For Fun,16.33
161,princikaaa__,https://www.instagram.com/princikaaa__/,5942503515,"Oh hi 🌈 🦋
Paid collaboration & promotions 🤝
http://www.snapchat.com/add/princika_11",FALSE,Null,200,8209,99,Null,Dancer,82.92
162,kenisha_verma,https://www.instagram.com/kenisha_verma/,9154040821,"📍Delhi 
I love the sound you make when you shut up.",FALSE,Null,35,49292,1144,Null,Public Figure,43.09
163,official_chand2006,https://www.instagram.com/official_chand2006/,46918414184,"ᴅᴍ ꜰᴏʀ ᴄᴏʟʟᴀʙᴏʀᴀᴛɪᴏɴꜱ
𝐒𝐨𝐦𝐞 𝐦𝐢𝐬𝐭𝐚𝐤𝐞𝐬 𝐠𝐞𝐭 𝐦𝐚𝐝𝐞 𝐓𝐡𝐚𝐭𝐬 𝐚𝐥𝐫𝐢𝐠𝐡𝐭, 𝐭𝐡𝐚𝐭𝐬 𝐨𝐤𝐚𝐲 𝐘𝐨𝐮 𝐜𝐚𝐧 𝐭𝐡𝐢𝐧𝐤 𝐭𝐡𝐚𝐭 𝐲𝐨𝐮𝐫𝐞 𝐢𝐧 𝐥𝐨𝐯𝐞🌝❤
.
.
Never give up 👀💯",FALSE,Null,52,66834,56,Null,Public Figure,1193.46
164,_vannaaaaa_,https://www.instagram.com/_vannaaaaa_/,8730859330,"2006✨| Dancer❤️
Mumbai📍
Backup acc- @_vanna.m_",FALSE,Null,84,113419,478,Null,Digital Creator,237.28
165,slaypune,https://www.instagram.com/slaypune/,26040245232,"Welcome to Slay City.
The new cool thing in town.
DM for table bookings or use the link ⬇️⬇️",FALSE,Null,577,4008,1,Null,Bar,4008
166,mimansasahu,https://www.instagram.com/mimansasahu/,7351093967,"♍️ | she/her 
Untamed
Playing for keeps🦋
📍 Bilaspur | Pune
👻- mimansa9",FALSE,Null,153,1390,424,Null,Digital Creator,3.28
167,_.slimshady.__,https://www.instagram.com/_.slimshady.__/,6114098860,"India 🇮🇳|MU 🇲🇺
SANS❤️🧁",FALSE,Null,176,1483,839,Null,None,1.77
168,_prathmeshtiwari_,https://www.instagram.com/_prathmeshtiwari_/,7313590436,#NAME?,FALSE,Null,131,3321,1516,Null,Artist,2.19
169,nancy_trivedii,https://www.instagram.com/nancy_trivedii/,31382206375,"🔱 
ॐ त्र्यम्बकं यजामहे सुगन्धिं पुष्टिवर्धनम्‌।
उर्वारुकमिव बन्धनान्मृत्योर्मुक्षीय माऽमृतात्‌॥",FALSE,Null,158,6904,242,Null,Public Figure,28.53
170,yashtika_a,https://www.instagram.com/yashtika_a/,13047584991,"🌚
Pune ❤️
Red Bull Student Marketeer
🌝",FALSE,Null,166,4215,1544,Null,Personal Blog,2.73
171,viru_9090,https://www.instagram.com/viru_9090/,2500153098,"Pune📍
||22||
✈️🇮🇳🇸🇬🇲🇾
V • I • MCMXCIX
👻-viru_9090",FALSE,Null,40,1593,1891,Null,None,0.84
172,thehighspirits,https://www.instagram.com/thehighspirits/,226967040,"Home to the Music.
Alcohol consumption is injurious to health
25+ audience only
11 AM to 10 PM",TRUE,Null,27157,43383,733,Restaurants,None,59.19
173,swarnika.khushi,https://www.instagram.com/swarnika.khushi/,34228734254,"💃 Love dancing💃
Chota packet bada dhamaka
DM for collaboration and paid promotion
Account managed by mom @kamala.pant.7 and di @khushbu2507",FALSE,Null,398,36240,13,Null,Video Creator,2787.69
174,prachisaini.26,https://www.instagram.com/prachisaini.26/,36511266688,"Leo ♌
I love dogs 🥺🥰
 Follow this - @girls_squad_arsp
Style is something each of us already has, all we need to do is find it.",FALSE,Null,135,16220,98,Null,Video Creator,165.51
175,miss_chaterji,https://www.instagram.com/miss_chaterji/,44460105570,"Fashion model 💝
Royal entry: 7Aug 🎂
Queen of Instagram 🖤
Everyone call me Twinkle Chaterji",FALSE,Null,16,48040,1225,Null,None,39.22
176,prishahedau_official,https://www.instagram.com/prishahedau_official/,41165098226,"Author | Artist |🇺🇸 2021 Young Achiever | Entrepreneur
@nationalamericanmiss KY STATE COVER GIRL, QUEEN RUNNER UP PreTeen👑
Managed - @rachana_connect",TRUE,Null,306,16880,608,Creators & Celebrities,Public Figure,27.76
177,seeratluggani,https://www.instagram.com/seeratluggani/,356197880,"They can imitate you, but they cant duplicate you 
22▪︎Swimmer▪︎Physiotherapist
DM for paid collaborations
Use #seeratluggani",FALSE,Null,288,228280,819,Null,Digital Creator,278.73
178,dikshashivran,https://www.instagram.com/dikshashivran/,1558505228,"An engineer by circumstances ,
DM for collaboration",FALSE,Null,517,77454,452,Null,Public Figure,171.36
179,tejugowda1929,https://www.instagram.com/tejugowda1929/,32916102198,Check out my movie song lyrical video on YouTube below link,FALSE,Null,234,46466,7,Null,None,6638
180,radhikamaroo,https://www.instagram.com/radhikamaroo/,3496725342,"Snapchat: Radhikamaroo81
📨- radhikamaroo81@gmail.com
Mail for paid collaboration
Link to my YouTube video",FALSE,Null,401,75115,61,Null,Artist,1231.39
181,adrija_._6063,https://www.instagram.com/adrija_._6063/,47413120225,"Private content
        👇👇👇",FALSE,Null,67,36399,14,Null,Artist,2599.93
182,sreoshi.17,https://www.instagram.com/sreoshi.17/,30824446488,"Behaving truthfully under imaginary circumstances🎥
Only account ❤
Business queries: sreoshiseal@gmail.com
Kolkata📍",FALSE,Null,388,145998,100,Null,Actor,1459.98
183,_pupu_18_,https://www.instagram.com/_pupu_18_/,16950585097,"Doll🌸🌼 । India
Model/Actor/Dancer💃
Coming Soon 50k Family😍❤🔥
All About LGBTQ 🏳️‍🌈❤
Kolkata, West Bengal ❤
Facebook Id_Doll Bose❤",FALSE,Null,645,47787,17,Null,Fashion Model,2811
184,prianshi_mou_official,https://www.instagram.com/prianshi_mou_official/,2033524474,"Miss Assam Photogenic 2017🌠
🎂1 July 
Model | Influencer
Assam, India 📍
Follow @prianshi_mou_official2",FALSE,Null,738,482419,401,Null,Actor,1203.04
185,happyvibesonly1_2,https://www.instagram.com/happyvibesonly1_2/,7562044577,"Happy soul 😊
The sky falls in love with Dreamers  first 🌈",TRUE,Null,483,42886,166,Creators & Celebrities,Blogger,258.35
186,rimpi31,https://www.instagram.com/rimpi31/,5753297123,"Private account @rimpihere managed by @teamdesidigital
I believe only in the Almighty ✨✨",TRUE,Null,1320,1080128,763,Creators & Celebrities,Blogger,1415.63
187,paromita__dey,https://www.instagram.com/paromita__dey/,7119801980,"Achieving things which arent achieved yet💫
Fashion💅 • Beauty💋 • Lifestyle🧘🏻‍♀️
👩‍🎓 M.A in English
📍 India 🇮🇳
💌DM/Mail for collaboration",FALSE,Null,318,87943,49,Null,Digital Creator,1794.76
188,vibewithviraj,https://www.instagram.com/vibewithviraj/,733673136,"I DECIDE THE VIBE💫
Actor- @whistling_woods 
Model - @sandeepdharmasrunwayhouse 
Dancer/Choreographer-@am_studio_dance 
📍Pune/Mumbai",FALSE,Null,112,5551,2923,Null,None,1.9
189,h1mansh,https://www.instagram.com/h1mansh/,1335840942,"Partnership Manager @mygate_com (Entire India). 
Founder @totesevent 
Part of @rha_india",FALSE,Null,1101,4355,1710,Null,Public Figure,2.55
190,mazen_mody_7447,https://www.instagram.com/mazen_mody_7447/,364663431,Car Enthusiast🏎💨 || CEO & Director Of Poloroche Pvt. Ltd. #realestate || Brand Ambassador Of Cigarkings India.#cigarkings,TRUE,Null,60,97948,1037,Creators & Celebrities,Public Figure,94.45
